$GPGGA,151507,5200.513212,N,422.103435,E,1,18,0.8,60.2,M,,M,,*45
$GPGGA,151508,5200.513212,N,422.103435,E,1,16,1,60.2,M,,M,,*4D
$GPGGA,151509,5200.513212,N,422.103435,E,1,17,0.8,60.2,M,,M,,*44
$GPGGA,151510,5200.513304,N,422.103192,E,1,18,0.8,60.8,M,,M,,*47
$GPGGA,151511,5200.513304,N,422.103192,E,1,19,0.8,60.8,M,,M,,*47
$GPGGA,151512,5200.513304,N,422.103192,E,1,18,0.9,60.8,M,,M,,*44
$GPGGA,151513,5200.513304,N,422.103192,E,1,19,0.8,60.8,M,,M,,*45
$GPGGA,151514,5200.513573,N,422.103144,E,1,16,0.8,60.6,M,,M,,*4E
$GPGGA,151515,5200.513573,N,422.103144,E,1,17,0.9,60.6,M,,M,,*4F
$GPGGA,151516,5200.513224,N,422.103133,E,1,18,0.8,60.6,M,,M,,*47
$GPGGA,151517,5200.513224,N,422.103133,E,1,17,0.8,60.6,M,,M,,*49
$GPGGA,151518,5200.513224,N,422.103133,E,1,18,0.8,60.6,M,,M,,*49
$GPGGA,151519,5200.513224,N,422.103133,E,1,20,0.7,60.6,M,,M,,*4C
$GPGGA,151520,5200.513224,N,422.103133,E,1,20,0.7,60.6,M,,M,,*46
$GPGGA,151521,5200.513224,N,422.103133,E,1,19,0.8,60.6,M,,M,,*42
$GPGGA,151522,5200.513224,N,422.103133,E,1,18,0.8,60.6,M,,M,,*40
$GPGGA,151523,5200.513224,N,422.103133,E,1,19,0.8,60.6,M,,M,,*40
$GPGGA,151524,5200.513224,N,422.103133,E,1,19,0.9,60.6,M,,M,,*46
$GPGGA,151525,5200.513114,N,422.10302,E,1,18,0.9,60.2,M,,M,,*41
$GPGGA,151526,5200.513114,N,422.10302,E,1,18,0.8,60.2,M,,M,,*43
$GPGGA,151527,5200.513114,N,422.10302,E,1,21,0.7,60.2,M,,M,,*47
$GPGGA,151528,5200.513114,N,422.10302,E,1,20,0.7,60.2,M,,M,,*49
$GPGGA,151529,5200.513058,N,422.103047,E,1,17,0.9,59.7,M,,M,,*45
$GPGGA,151530,5200.513058,N,422.103047,E,1,19,0.7,59.7,M,,M,,*4D
$GPGGA,151531,5200.513058,N,422.103047,E,1,16,0.9,59.7,M,,M,,*4D
$GPGGA,151532,5200.513058,N,422.103047,E,1,15,0.9,59.7,M,,M,,*4D
$GPGGA,151533,5200.513058,N,422.103047,E,1,12,1.7,59.7,M,,M,,*44
$GPGGA,151534,5200.513058,N,422.103047,E,1,20,0.7,59.7,M,,M,,*43
$GPGGA,151535,5200.513058,N,422.103047,E,1,18,0.8,59.7,M,,M,,*46
$GPGGA,151536,5200.512815,N,422.103169,E,1,19,0.7,60,M,,M,,*4B
$GPGGA,151537,5200.512815,N,422.103169,E,1,18,0.8,60,M,,M,,*44
$GPGGA,151538,5200.512815,N,422.103169,E,1,16,0.8,60,M,,M,,*45
$GPGGA,151539,5200.512815,N,422.103169,E,1,13,0.9,60,M,,M,,*40
$GPGGA,151540,5200.512815,N,422.103169,E,1,18,0.8,60,M,,M,,*44
$GPGGA,151541,5200.512815,N,422.103169,E,1,15,0.8,60,M,,M,,*48
$GPGGA,151542,5200.512815,N,422.103169,E,1,18,0.8,60,M,,M,,*46
$GPGGA,151543,5200.512815,N,422.103169,E,1,16,0.8,60,M,,M,,*49
$GPGGA,151544,5200.512815,N,422.103169,E,1,17,0.7,60,M,,M,,*40
$GPGGA,151545,5200.512815,N,422.103169,E,1,17,0.7,60,M,,M,,*41
$GPGGA,151546,5200.512815,N,422.103169,E,1,16,0.7,60,M,,M,,*43
$GPGGA,151547,5200.512815,N,422.103169,E,1,17,0.7,60,M,,M,,*43
$GPGGA,151548,5200.512815,N,422.103169,E,1,17,0.7,60,M,,M,,*4C
$GPGGA,151549,5200.512815,N,422.103169,E,1,19,0.7,60,M,,M,,*43
$GPGGA,151550,5200.512815,N,422.103169,E,1,19,0.7,60,M,,M,,*4B
$GPGGA,151551,5200.512815,N,422.103169,E,1,17,0.7,60,M,,M,,*44
$GPGGA,151552,5200.512815,N,422.103169,E,1,17,0.7,60,M,,M,,*47
$GPGGA,151553,5200.512815,N,422.103169,E,1,16,0.8,60,M,,M,,*48
$GPGGA,151554,5200.512815,N,422.103169,E,1,17,0.7,60,M,,M,,*41
$GPGGA,151555,5200.512815,N,422.103169,E,1,16,0.8,60,M,,M,,*4E
$GPGGA,151556,5200.512469,N,422.104037,E,1,16,0.8,60.7,M,,M,,*40
$GPGGA,151557,5200.512469,N,422.104037,E,1,15,0.8,60.7,M,,M,,*42
$GPGGA,151558,5200.512469,N,422.104037,E,1,15,0.8,60.7,M,,M,,*4D
$GPGGA,151559,5200.512469,N,422.104037,E,1,15,0.8,60.7,M,,M,,*4C
$GPGGA,151600,5200.512469,N,422.104037,E,1,17,0.7,60.7,M,,M,,*4E
$GPGGA,151601,5200.512469,N,422.104037,E,1,13,1.2,60.7,M,,M,,*4F
$GPGGA,151602,5200.512469,N,422.104037,E,1,14,0.8,60.7,M,,M,,*40
$GPGGA,151603,5200.512469,N,422.104037,E,1,16,0.8,60.7,M,,M,,*43
$GPGGA,151604,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*45
$GPGGA,151605,5200.512469,N,422.104037,E,1,16,0.8,60.7,M,,M,,*45
$GPGGA,151606,5200.512469,N,422.104037,E,1,18,0.8,60.7,M,,M,,*48
$GPGGA,151607,5200.512469,N,422.104037,E,1,19,0.7,60.7,M,,M,,*47
$GPGGA,151608,5200.512469,N,422.104037,E,1,17,0.7,60.7,M,,M,,*46
$GPGGA,151609,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*48
$GPGGA,151610,5200.512469,N,422.104037,E,1,16,0.7,60.7,M,,M,,*4E
$GPGGA,151611,5200.512469,N,422.104037,E,1,17,0.8,60.7,M,,M,,*41
$GPGGA,151612,5200.512469,N,422.104037,E,1,18,0.8,60.7,M,,M,,*4D
$GPGGA,151613,5200.512469,N,422.104037,E,1,19,0.8,60.7,M,,M,,*4D
$GPGGA,151614,5200.512469,N,422.104037,E,1,18,0.8,60.7,M,,M,,*4B
$GPGGA,151615,5200.512469,N,422.104037,E,1,20,0.7,60.7,M,,M,,*4E
$GPGGA,151616,5200.512469,N,422.104037,E,1,18,0.8,60.7,M,,M,,*49
$GPGGA,151617,5200.512469,N,422.104037,E,1,18,0.8,60.7,M,,M,,*48
$GPGGA,151618,5200.512469,N,422.104037,E,1,19,0.8,60.7,M,,M,,*46
$GPGGA,151619,5200.512469,N,422.104037,E,1,20,0.7,60.7,M,,M,,*42
$GPGGA,151620,5200.512469,N,422.104037,E,1,20,0.7,60.7,M,,M,,*48
$GPGGA,151621,5200.512469,N,422.104037,E,1,12,1,60.7,M,,M,,*4E
$GPGGA,151622,5200.512469,N,422.104037,E,1,13,1,60.7,M,,M,,*4C
$GPGGA,151623,5200.512469,N,422.104037,E,1,19,0.7,60.7,M,,M,,*41
$GPGGA,151624,5200.512469,N,422.104037,E,1,16,0.8,60.7,M,,M,,*46
$GPGGA,151625,5200.512469,N,422.104037,E,1,20,0.7,60.7,M,,M,,*4D
$GPGGA,151626,5200.512469,N,422.104037,E,1,18,0.9,60.7,M,,M,,*4B
$GPGGA,151627,5200.512469,N,422.104037,E,1,19,0.7,60.7,M,,M,,*45
$GPGGA,151628,5200.512469,N,422.104037,E,1,20,0.7,60.7,M,,M,,*40
$GPGGA,151629,5200.512469,N,422.104037,E,1,17,0.7,60.7,M,,M,,*45
$GPGGA,151630,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*42
$GPGGA,151631,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*43
$GPGGA,151632,5200.512469,N,422.104037,E,1,18,0.7,60.7,M,,M,,*40
